场地,星期,时间段,状态
致知23,星期三,"9,10",空闲
致知23,星期二,"11,12",空闲
致知23,星期二,"7,8",空闲
致知23,星期二,"9,10",空闲
致知23,星期五,"1,2",空闲
致知23,星期五,"11,12",空闲
致知23,星期五,"9,10",空闲
致知23,星期六,"1,2",空闲
致知23,星期六,"5,6",空闲
致知23,星期六,"7,8",空闲
致知23,星期四,"11,12",空闲
致知23,星期四,"5,6",空闲
致知23,星期四,"9,10",空闲
致知23,星期日,"1,2",空闲
致知23,星期日,"11,12",空闲
致知23,星期日,"3,4",空闲
致知23,星期日,"5,6",空闲
致知23,星期日,"7,8",空闲
致知23,星期日,"9,10",空闲
致知24,星期一,"7,8",空闲
致知24,星期三,"11,12",空闲
致知24,星期三,"5,6",空闲
致知24,星期三,"7,8",空闲
致知24,星期三,"9,10",空闲
致知24,星期二,"11,12",空闲
致知24,星期二,"9,10",空闲
致知24,星期五,"11,12",空闲
致知24,星期五,"9,10",空闲
致知24,星期六,"1,2",空闲
致知24,星期六,"3,4",空闲
致知24,星期六,"5,6",空闲
致知24,星期六,"7,8",空闲
致知24,星期四,"1,2",空闲
致知24,星期四,"11,12",空闲
致知24,星期四,"3,4",空闲
致知24,星期四,"9,10",空闲
致知24,星期日,"11,12",空闲
致知24,星期日,"5,6",空闲
致知24,星期日,"7,8",空闲
致知24,星期日,"9,10",空闲
致知31,星期一,"1,2",空闲
致知31,星期一,"11,12",空闲
致知31,星期一,"7,8",空闲
致知31,星期一,"9,10",空闲
致知31,星期三,"11,12",空闲
致知31,星期三,"5,6",空闲
致知31,星期三,"7,8",空闲
致知31,星期三,"9,10",空闲
致知31,星期二,"1,2",空闲
致知31,星期二,"11,12",空闲
致知31,星期二,"9,10",空闲
致知31,星期五,"11,12",空闲
致知31,星期五,"5,6",空闲
致知31,星期五,"9,10",空闲
致知31,星期六,"1,2",空闲
致知31,星期六,"11,12",空闲
致知31,星期六,"3,4",空闲
致知31,星期六,"5,6",空闲
致知31,星期六,"7,8",空闲
致知31,星期六,"9,10",空闲
致知31,星期四,"1,2",空闲
致知31,星期四,"11,12",空闲
致知31,星期四,"9,10",空闲
致知31,星期日,"1,2",空闲
致知31,星期日,"11,12",空闲
致知31,星期日,"3,4",空闲
致知31,星期日,"5,6",空闲
致知31,星期日,"7,8",空闲
致知31,星期日,"9,10",空闲
致知32,星期一,"11,12",空闲
致知32,星期一,"7,8",空闲
致知32,星期一,"9,10",空闲
致知32,星期三,"11,12",空闲
致知32,星期三,"5,6",空闲
致知32,星期三,"7,8",空闲
致知32,星期三,"9,10",空闲
致知32,星期二,"11,12",空闲
致知32,星期二,"5,6",空闲
致知32,星期二,"7,8",空闲
致知32,星期二,"9,10",空闲
致知32,星期五,"11,12",空闲
致知32,星期五,"9,10",空闲
致知32,星期六,"1,2",空闲
致知32,星期六,"11,12",空闲
致知32,星期六,"3,4",空闲
致知32,星期六,"7,8",空闲
致知32,星期六,"9,10",空闲
致知32,星期四,"11,12",空闲
致知32,星期四,"9,10",空闲
致知32,星期日,"1,2",空闲
致知32,星期日,"11,12",空闲
致知32,星期日,"3,4",空闲
致知32,星期日,"5,6",空闲
致知32,星期日,"7,8",空闲
致知32,星期日,"9,10",空闲
致知33,星期一,"11,12",空闲
致知33,星期一,"5,6",空闲
致知33,星期一,"7,8",空闲
致知33,星期一,"9,10",空闲
致知33,星期三,"11,12",空闲
致知33,星期三,"5,6",空闲
致知33,星期三,"7,8",空闲
致知33,星期三,"9,10",空闲
致知33,星期二,"11,12",空闲
致知33,星期二,"9,10",空闲
致知33,星期五,"11,12",空闲
致知33,星期五,"5,6",空闲
致知33,星期五,"7,8",空闲
致知33,星期五,"9,10",空闲
致知33,星期六,"1,2",空闲
致知33,星期六,"11,12",空闲
致知33,星期六,"3,4",空闲
致知33,星期六,"5,6",空闲
致知33,星期六,"7,8",空闲
致知33,星期六,"9,10",空闲
致知33,星期四,"11,12",空闲
致知33,星期四,"9,10",空闲
致知33,星期日,"1,2",空闲
致知33,星期日,"3,4",空闲
致知33,星期日,"5,6",空闲
致知33,星期日,"7,8",空闲
致知34,星期一,"11,12",空闲
致知34,星期一,"7,8",空闲
致知34,星期一,"9,10",空闲
致知34,星期三,"1,2",空闲
致知34,星期三,"11,12",空闲
致知34,星期三,"3,4",空闲
致知34,星期三,"7,8",空闲
致知34,星期三,"9,10",空闲
致知34,星期二,"11,12",空闲
致知34,星期二,"7,8",空闲
致知34,星期二,"9,10",空闲
致知34,星期五,"1,2",空闲
致知34,星期五,"11,12",空闲
致知34,星期五,"9,10",空闲
致知34,星期六,"1,2",空闲
致知34,星期六,"11,12",空闲
致知34,星期六,"3,4",空闲
致知34,星期六,"5,6",空闲
致知34,星期六,"7,8",空闲
致知34,星期六,"9,10",空闲
致知34,星期四,"11,12",空闲
致知34,星期四,"7,8",空闲
致知34,星期四,"9,10",空闲
致知34,星期日,"1,2",空闲
致知34,星期日,"11,12",空闲
致知34,星期日,"3,4",空闲
致知34,星期日,"5,6",空闲
致知34,星期日,"7,8",空闲
致知34,星期日,"9,10",空闲
致知41,星期一,"1,2",空闲
致知41,星期一,"11,12",空闲
致知41,星期一,"3,4",空闲
致知41,星期一,"7,8",空闲
致知41,星期一,"9,10",空闲
致知41,星期三,"11,12",空闲
致知41,星期三,"3,4",空闲
致知41,星期三,"5,6",空闲
致知41,星期三,"7,8",空闲
致知41,星期三,"9,10",空闲
致知41,星期二,"11,12",空闲
致知41,星期二,"5,6",空闲
致知41,星期二,"7,8",空闲
致知41,星期二,"9,10",空闲
致知41,星期五,"11,12",空闲
致知41,星期五,"5,6",空闲
致知41,星期五,"9,10",空闲
致知41,星期六,"1,2",空闲
致知41,星期六,"11,12",空闲
致知41,星期六,"3,4",空闲
致知41,星期六,"5,6",空闲
致知41,星期六,"7,8",空闲
致知41,星期六,"9,10",空闲
致知41,星期四,"11,12",空闲
致知41,星期四,"3,4",空闲
致知41,星期四,"5,6",空闲
致知41,星期四,"7,8",空闲
致知41,星期四,"9,10",空闲
致知41,星期日,"1,2",空闲
致知41,星期日,"11,12",空闲
致知41,星期日,"3,4",空闲
致知41,星期日,"5,6",空闲
致知41,星期日,"7,8",空闲
致知41,星期日,"9,10",空闲
致知42,星期一,"1,2",空闲
致知42,星期一,"11,12",空闲
致知42,星期一,"7,8",空闲
致知42,星期一,"9,10",空闲
致知42,星期三,"1,2",空闲
致知42,星期三,"11,12",空闲
致知42,星期三,"3,4",空闲
致知42,星期三,"7,8",空闲
致知42,星期三,"9,10",空闲
致知42,星期二,"1,2",空闲
致知42,星期二,"11,12",空闲
致知42,星期二,"9,10",空闲
致知42,星期五,"1,2",空闲
致知42,星期五,"11,12",空闲
致知42,星期五,"3,4",空闲
致知42,星期五,"5,6",空闲
致知42,星期五,"7,8",空闲
致知42,星期五,"9,10",空闲
致知42,星期六,"1,2",空闲
致知42,星期六,"11,12",空闲
致知42,星期六,"3,4",空闲
致知42,星期六,"5,6",空闲
致知42,星期六,"7,8",空闲
致知42,星期六,"9,10",空闲
致知42,星期四,"11,12",空闲
致知42,星期四,"3,4",空闲
致知42,星期四,"5,6",空闲
致知42,星期四,"7,8",空闲
致知42,星期四,"9,10",空闲
致知42,星期日,"1,2",空闲
致知42,星期日,"11,12",空闲
致知42,星期日,"3,4",空闲
致知42,星期日,"5,6",空闲
致知42,星期日,"7,8",空闲
致知42,星期日,"9,10",空闲
致知43,星期一,"1,2",空闲
致知43,星期一,"11,12",空闲
致知43,星期一,"5,6",空闲
致知43,星期一,"7,8",空闲
致知43,星期一,"9,10",空闲
致知43,星期三,"1,2",空闲
致知43,星期三,"11,12",空闲
致知43,星期三,"3,4",空闲
致知43,星期三,"7,8",空闲
致知43,星期三,"9,10",空闲
致知43,星期二,"1,2",空闲
致知43,星期二,"11,12",空闲
致知43,星期二,"3,4",空闲
致知43,星期二,"5,6",空闲
致知43,星期二,"7,8",空闲
致知43,星期二,"9,10",空闲
致知43,星期五,"11,12",空闲
致知43,星期五,"3,4",空闲
致知43,星期五,"7,8",空闲
致知43,星期五,"9,10",空闲
致知43,星期六,"1,2",空闲
致知43,星期六,"11,12",空闲
致知43,星期六,"3,4",空闲
致知43,星期六,"5,6",空闲
致知43,星期六,"7,8",空闲
致知43,星期六,"9,10",空闲
致知43,星期四,"1,2",空闲
致知43,星期四,"11,12",空闲
致知43,星期四,"5,6",空闲
致知43,星期四,"7,8",空闲
致知43,星期四,"9,10",空闲
致知43,星期日,"1,2",空闲
致知43,星期日,"11,12",空闲
致知43,星期日,"3,4",空闲
致知43,星期日,"5,6",空闲
致知43,星期日,"7,8",空闲
致知43,星期日,"9,10",空闲
致知44,星期一,"11,12",空闲
致知44,星期一,"5,6",空闲
致知44,星期一,"7,8",空闲
致知44,星期一,"9,10",空闲
致知44,星期三,"11,12",空闲
致知44,星期三,"3,4",空闲
致知44,星期三,"5,6",空闲
致知44,星期三,"7,8",空闲
致知44,星期三,"9,10",空闲
致知44,星期二,"1,2",空闲
致知44,星期二,"11,12",空闲
致知44,星期二,"3,4",空闲
致知44,星期二,"5,6",空闲
致知44,星期二,"7,8",空闲
致知44,星期二,"9,10",空闲
致知44,星期五,"1,2",空闲
致知44,星期五,"11,12",空闲
致知44,星期五,"3,4",空闲
致知44,星期五,"7,8",空闲
致知44,星期五,"9,10",空闲
致知44,星期六,"1,2",空闲
致知44,星期六,"11,12",空闲
致知44,星期六,"3,4",空闲
致知44,星期六,"5,6",空闲
致知44,星期六,"7,8",空闲
致知44,星期六,"9,10",空闲
致知44,星期四,"1,2",空闲
致知44,星期四,"11,12",空闲
致知44,星期四,"3,4",空闲
致知44,星期四,"5,6",空闲
致知44,星期四,"7,8",空闲
致知44,星期四,"9,10",空闲
致知44,星期日,"1,2",空闲
致知44,星期日,"11,12",空闲
致知44,星期日,"3,4",空闲
致知44,星期日,"5,6",空闲
致知44,星期日,"7,8",空闲
致知44,星期日,"9,10",空闲
